collisions,steps,timestamp
1.0,5306.0,1551359814.5343776
1.0,5308.0,1551359814.5702295
1.0,5311.0,1551359814.6175783
1.0,5319.0,1551359814.7287333
1.0,5322.0,1551359814.7742958
1.0,5328.0,1551359814.8634193
1.0,5330.0,1551359814.8971722
1.0,5334.0,1551359814.949869
1.0,5337.0,1551359815.0004113
1.0,5351.0,1551359815.2230647
1.0,5352.0,1551359815.2383091
1.0,5355.0,1551359815.2811418
1.0,5357.0,1551359815.316844
1.0,5368.0,1551359815.5201359
1.0,5385.0,1551359815.7989357
1.0,5389.0,1551359815.8528578
1.0,5390.0,1551359815.8692858
1.0,5391.0,1551359815.8857205
1.0,5392.0,1551359815.9009273
1.0,5393.0,1551359815.915861
1.0,5394.0,1551359815.9311373
2.0,5396.0,1551359815.9647262
1.0,5397.0,1551359815.9821987
1.0,5399.0,1551359816.0148957
1.0,5400.0,1551359816.0301976
1.0,5404.0,1551359816.085295
1.0,5411.0,1551359816.1766539
1.0,5422.0,1551359816.2906287
1.0,5424.0,1551359816.3109345
1.0,5429.0,1551359816.3577967
1.0,5431.0,1551359816.3745248
1.0,5437.0,1551359816.4309456
2.0,5443.0,1551359816.4821637
2.0,5444.0,1551359816.491204
1.0,5445.0,1551359816.5008504
1.0,5446.0,1551359816.516485
1.0,5452.0,1551359816.5660496
1.0,5457.0,1551359816.607181
1.0,5458.0,1551359816.6162493
2.0,5459.0,1551359816.6254084
2.0,5460.0,1551359816.639106
2.0,5461.0,1551359816.650208
1.0,5463.0,1551359816.67219
1.0,5466.0,1551359816.7032535
1.0,5474.0,1551359816.7951128
1.0,5481.0,1551359816.8783417
2.0,5485.0,1551359816.918622
1.0,5487.0,1551359816.9383705
1.0,5489.0,1551359816.9620473
1.0,5491.0,1551359816.9932706
1.0,5494.0,1551359817.0305827
1.0,5496.0,1551359817.0589936
1.0,5497.0,1551359817.0730188
1.0,5499.0,1551359817.1084
1.0,5507.0,1551359817.2433696
1.0,5513.0,1551359817.3440418
1.0,5518.0,1551359817.4437983
1.0,5519.0,1551359817.4636927
1.0,5520.0,1551359817.4827328
1.0,5534.0,1551359817.7270582
1.0,5553.0,1551359817.9854307
1.0,5563.0,1551359818.073453
1.0,5564.0,1551359818.0822754
1.0,5571.0,1551359818.1448057
1.0,5575.0,1551359818.1964736
1.0,5576.0,1551359818.2144153
1.0,5577.0,1551359818.2328534
2.0,5578.0,1551359818.2450395
1.0,5580.0,1551359818.27873
1.0,5581.0,1551359818.2942526
1.0,5582.0,1551359818.303963
1.0,5583.0,1551359818.3158195
1.0,5584.0,1551359818.328712
1.0,5585.0,1551359818.344543
3.0,5586.0,1551359818.3543322
2.0,5587.0,1551359818.3664203
1.0,5588.0,1551359818.3783631
1.0,5589.0,1551359818.3892603
1.0,5590.0,1551359818.4013383
1.0,5591.0,1551359818.4143813
1.0,5592.0,1551359818.4272935
2.0,5593.0,1551359818.4369087
2.0,5594.0,1551359818.4509914
2.0,5595.0,1551359818.4686508
1.0,5596.0,1551359818.4890378
1.0,5626.0,1551359819.0847936
1.0,5630.0,1551359819.149299
1.0,5646.0,1551359819.3484182
1.0,5647.0,1551359819.3603735
1.0,5648.0,1551359819.370104
2.0,5649.0,1551359819.3857274
2.0,5650.0,1551359819.403485
1.0,5651.0,1551359819.4156265
1.0,5652.0,1551359819.4284735
1.0,5653.0,1551359819.44357
1.0,5654.0,1551359819.4617941
1.0,5655.0,1551359819.476791
1.0,5656.0,1551359819.4867735
2.0,5657.0,1551359819.4993744
2.0,5658.0,1551359819.5118666
1.0,5659.0,1551359819.5268614
2.0,5660.0,1551359819.5365214
1.0,5661.0,1551359819.5483096
1.0,5662.0,1551359819.5661402
2.0,5663.0,1551359819.5815105
1.0,5664.0,1551359819.5945113
2.0,5665.0,1551359819.604713
1.0,5671.0,1551359819.6855686
1.0,5681.0,1551359819.8163886
1.0,5684.0,1551359819.8470612
1.0,5685.0,1551359819.8607345
1.0,5688.0,1551359819.895545
1.0,5689.0,1551359819.9104083
1.0,5690.0,1551359819.920233
1.0,5691.0,1551359819.9326313
1.0,5692.0,1551359819.9445763
2.0,5693.0,1551359819.9547825
1.0,5694.0,1551359819.9668965
2.0,5695.0,1551359819.9782157
1.0,5696.0,1551359819.9894845
1.0,5697.0,1551359819.9986274
1.0,5698.0,1551359820.0086946
1.0,5699.0,1551359820.017168
2.0,5700.0,1551359820.03065
1.0,5701.0,1551359820.0401118
1.0,5702.0,1551359820.0489454
1.0,5704.0,1551359820.0744877
2.0,5705.0,1551359820.0826707
1.0,5706.0,1551359820.0927613
4.0,5707.0,1551359820.1001081
2.0,5708.0,1551359820.1103296
1.0,5709.0,1551359820.117527
1.0,5710.0,1551359820.1272595
1.0,5711.0,1551359820.1352584
1.0,5712.0,1551359820.1478093
1.0,5713.0,1551359820.1564662
2.0,5714.0,1551359820.1685529
1.0,5715.0,1551359820.1769211
1.0,5716.0,1551359820.1847725
1.0,5717.0,1551359820.1967077
1.0,5718.0,1551359820.2061944
1.0,5719.0,1551359820.2190125
1.0,5721.0,1551359820.244538
1.0,5722.0,1551359820.2543962
1.0,5724.0,1551359820.2947984
1.0,5727.0,1551359820.3319557
2.0,5730.0,1551359820.360927
1.0,5734.0,1551359820.391609
1.0,5741.0,1551359820.4461071
1.0,5747.0,1551359820.4977932
1.0,5748.0,1551359820.506309
1.0,5750.0,1551359820.5232937
2.0,5751.0,1551359820.5315359
1.0,5752.0,1551359820.5398457
1.0,5754.0,1551359820.5613058
1.0,5756.0,1551359820.5834088
1.0,5757.0,1551359820.5908797
1.0,5758.0,1551359820.607403
3.0,5759.0,1551359820.6149266
1.0,5760.0,1551359820.6232452
1.0,5761.0,1551359820.6318767
1.0,5762.0,1551359820.6413686
1.0,5763.0,1551359820.6575
1.0,5764.0,1551359820.6649663
1.0,5765.0,1551359820.6730742
1.0,5766.0,1551359820.6826055
2.0,5767.0,1551359820.6934583
1.0,5768.0,1551359820.700726
1.0,5769.0,1551359820.7108722
1.0,5770.0,1551359820.721094
2.0,5771.0,1551359820.7335446
2.0,5772.0,1551359820.7445226
3.0,5773.0,1551359820.755695
1.0,5774.0,1551359820.7749922
1.0,5775.0,1551359820.7934299
1.0,5779.0,1551359820.8518784
1.0,5781.0,1551359820.8912394
1.0,5790.0,1551359821.0600924
1.0,5809.0,1551359821.4467456
1.0,5815.0,1551359821.5727663
1.0,5861.0,1551359822.4614518
1.0,5864.0,1551359822.5078812
1.0,5867.0,1551359822.5465767
1.0,5868.0,1551359822.5597022
1.0,5876.0,1551359822.65262
1.0,5878.0,1551359822.6764379
1.0,5879.0,1551359822.68633
1.0,5880.0,1551359822.6976933
1.0,5881.0,1551359822.711104
1.0,5882.0,1551359822.72702
4.0,5883.0,1551359822.7371314
1.0,5884.0,1551359822.7493055
1.0,5888.0,1551359822.80052
1.0,5890.0,1551359822.8278646
1.0,5893.0,1551359822.862676
1.0,5897.0,1551359822.9115095
1.0,5899.0,1551359822.9405675
1.0,5901.0,1551359822.967544
1.0,5902.0,1551359822.9847157
1.0,5904.0,1551359823.0119455
1.0,5913.0,1551359823.0886893
1.0,5916.0,1551359823.115904
1.0,5930.0,1551359823.2382395
1.0,5931.0,1551359823.246819
2.0,5932.0,1551359823.2592955
1.0,5933.0,1551359823.2664912
1.0,5937.0,1551359823.3192477
1.0,5939.0,1551359823.3424404
1.0,5948.0,1551359823.444319
1.0,5950.0,1551359823.4674897
1.0,5953.0,1551359823.5108237
2.0,5957.0,1551359823.570087
1.0,5959.0,1551359823.5971453
1.0,5961.0,1551359823.6259835
1.0,5963.0,1551359823.6572459
2.0,5969.0,1551359823.7641153
1.0,5978.0,1551359823.9142184
1.0,5979.0,1551359823.93044
1.0,5980.0,1551359823.949141
1.0,5984.0,1551359824.0148969
1.0,5990.0,1551359824.1037192
1.0,5992.0,1551359824.132689
1.0,5994.0,1551359824.161542
1.0,6003.0,1551359824.2885735
1.0,6011.0,1551359824.377828
1.0,6014.0,1551359824.4143891
1.0,6015.0,1551359824.425954
1.0,6016.0,1551359824.4368258
1.0,6017.0,1551359824.4492168
1.0,6018.0,1551359824.4666414
2.0,6019.0,1551359824.478882
2.0,6020.0,1551359824.4928222
1.0,6021.0,1551359824.5023708
2.0,6022.0,1551359824.5143654
1.0,6023.0,1551359824.526493
1.0,6024.0,1551359824.5373516
1.0,6025.0,1551359824.5501914
1.0,6026.0,1551359824.5620098
2.0,6027.0,1551359824.575
1.0,6028.0,1551359824.588389
1.0,6029.0,1551359824.6030846
1.0,6030.0,1551359824.618262
1.0,6032.0,1551359824.6526864
2.0,6033.0,1551359824.6671772
1.0,6034.0,1551359824.682999
1.0,6035.0,1551359824.701198
1.0,6036.0,1551359824.718843
2.0,6037.0,1551359824.7369275
1.0,6038.0,1551359824.753702
1.0,6039.0,1551359824.7695315
1.0,6040.0,1551359824.7852113
1.0,6041.0,1551359824.7999992
1.0,6042.0,1551359824.8144727
1.0,6043.0,1551359824.8284576
1.0,6044.0,1551359824.8463762
1.0,6045.0,1551359824.8608932
1.0,6046.0,1551359824.877832
1.0,6047.0,1551359824.896722
2.0,6048.0,1551359824.9142404
1.0,6049.0,1551359824.9349504
1.0,6051.0,1551359824.9800906
1.0,6055.0,1551359825.0592928
1.0,6059.0,1551359825.1341553
1.0,6073.0,1551359825.4026463
1.0,6080.0,1551359825.519014
1.0,6091.0,1551359825.6821404
1.0,6098.0,1551359825.8185716
1.0,6102.0,1551359825.890237
1.0,6105.0,1551359825.941179
1.0,6112.0,1551359826.065391
1.0,6114.0,1551359826.1103704
2.0,6125.0,1551359826.2674625
1.0,6130.0,1551359826.3461967
1.0,6139.0,1551359826.472477
1.0,6149.0,1551359826.6107874
1.0,6152.0,1551359826.6500607
1.0,6155.0,1551359826.6939332
1.0,6156.0,1551359826.7099023
1.0,6157.0,1551359826.7261689
1.0,6158.0,1551359826.7430449
1.0,6159.0,1551359826.759823
1.0,6160.0,1551359826.7765293
1.0,6161.0,1551359826.7952921
2.0,6162.0,1551359826.8116283
3.0,6163.0,1551359826.8269794
2.0,6164.0,1551359826.844778
2.0,6165.0,1551359826.8614047
2.0,6166.0,1551359826.8778234
1.0,6167.0,1551359826.8957367
1.0,6169.0,1551359826.9356427
1.0,6170.0,1551359826.9506586
1.0,6171.0,1551359826.966826
1.0,6172.0,1551359826.9823186
1.0,6173.0,1551359826.9978147
1.0,6174.0,1551359827.0126214
1.0,6175.0,1551359827.026934
1.0,6176.0,1551359827.0437741
1.0,6177.0,1551359827.059834
1.0,6178.0,1551359827.0769293
1.0,6179.0,1551359827.0938647
1.0,6180.0,1551359827.110759
2.0,6181.0,1551359827.127183
2.0,6182.0,1551359827.1445649
1.0,6183.0,1551359827.1611226
1.0,6184.0,1551359827.1772456
1.0,6185.0,1551359827.193683
1.0,6202.0,1551359827.460726
1.0,6205.0,1551359827.4994726
1.0,6206.0,1551359827.5131018
1.0,6216.0,1551359827.6414082
2.0,6217.0,1551359827.658814
1.0,6218.0,1551359827.6692617
1.0,6219.0,1551359827.6820674
1.0,6220.0,1551359827.697446
1.0,6221.0,1551359827.7094948
1.0,6222.0,1551359827.724932
1.0,6223.0,1551359827.7346628
2.0,6224.0,1551359827.7475584
1.0,6225.0,1551359827.7601361
1.0,6226.0,1551359827.7732892
1.0,6227.0,1551359827.783181
2.0,6228.0,1551359827.795948
1.0,6229.0,1551359827.8077695
2.0,6230.0,1551359827.8176444
1.0,6231.0,1551359827.8319964
2.0,6232.0,1551359827.843648
1.0,6233.0,1551359827.858922
1.0,6234.0,1551359827.8737974
2.0,6235.0,1551359827.8848443
2.0,6236.0,1551359827.9021704
1.0,6241.0,1551359827.9723809
1.0,6243.0,1551359827.9979618
1.0,6249.0,1551359828.0797145
1.0,6251.0,1551359828.1093466
1.0,6252.0,1551359828.1269433
1.0,6257.0,1551359828.1992826
1.0,6258.0,1551359828.215757
1.0,6259.0,1551359828.2335274
1.0,6261.0,1551359828.2646675
1.0,6272.0,1551359828.4458408
1.0,6276.0,1551359828.509273
1.0,6293.0,1551359828.7589524
1.0,6307.0,1551359828.9244707
1.0,6308.0,1551359828.9328094
2.0,6309.0,1551359828.9454432
2.0,6310.0,1551359828.956572
2.0,6313.0,1551359828.9906347
1.0,6315.0,1551359829.0046036
1.0,6318.0,1551359829.0281541
1.0,6319.0,1551359829.0428839
1.0,6320.0,1551359829.0531995
1.0,6323.0,1551359829.078067
1.0,6324.0,1551359829.086831
1.0,6325.0,1551359829.0962467
1.0,6326.0,1551359829.1047406
1.0,6327.0,1551359829.1132834
1.0,6334.0,1551359829.1794524
1.0,6336.0,1551359829.196393
2.0,6338.0,1551359829.2114177
1.0,6339.0,1551359829.2200441
2.0,6341.0,1551359829.236575
1.0,6342.0,1551359829.2465887
2.0,6343.0,1551359829.2551858
1.0,6344.0,1551359829.2635252
1.0,6345.0,1551359829.2732513
1.0,6346.0,1551359829.2808473
1.0,6347.0,1551359829.2925973
2.0,6348.0,1551359829.3060668
1.0,6349.0,1551359829.318556
1.0,6350.0,1551359829.3322344
1.0,6351.0,1551359829.3510218
2.0,6352.0,1551359829.364586
1.0,6353.0,1551359829.379075
1.0,6354.0,1551359829.3946025
1.0,6355.0,1551359829.4146695
1.0,6356.0,1551359829.43294
1.0,6368.0,1551359829.5949123
1.0,6371.0,1551359829.6368532
1.0,6373.0,1551359829.670121
1.0,6376.0,1551359829.7253578
1.0,6387.0,1551359829.961795
1.0,6410.0,1551359830.3827758
1.0,6413.0,1551359830.4334092
1.0,6422.0,1551359830.6024258
1.0,6430.0,1551359830.741025
1.0,6433.0,1551359830.7861693
1.0,6443.0,1551359830.93373
1.0,6454.0,1551359831.0619903
1.0,6460.0,1551359831.1248267
1.0,6465.0,1551359831.1825569
2.0,6466.0,1551359831.1969786
1.0,6467.0,1551359831.2133856
1.0,6468.0,1551359831.2242029
1.0,6472.0,1551359831.2735538
1.0,6473.0,1551359831.2906952
1.0,6474.0,1551359831.3016717
2.0,6475.0,1551359831.3136573
1.0,6476.0,1551359831.3260324
1.0,6477.0,1551359831.3395314
1.0,6478.0,1551359831.3495624
2.0,6479.0,1551359831.3620636
1.0,6480.0,1551359831.374237
1.0,6481.0,1551359831.388545
3.0,6482.0,1551359831.4036684
1.0,6483.0,1551359831.435637
1.0,6484.0,1551359831.4521983
1.0,6485.0,1551359831.4654226
1.0,6486.0,1551359831.4761143
1.0,6487.0,1551359831.489391
1.0,6489.0,1551359831.5103562
1.0,6491.0,1551359831.5400937
1.0,6493.0,1551359831.5640118
1.0,6494.0,1551359831.5752437
1.0,6495.0,1551359831.5897996
1.0,6496.0,1551359831.6000426
1.0,6497.0,1551359831.6108594
1.0,6498.0,1551359831.62329
1.0,6499.0,1551359831.633176
1.0,6500.0,1551359831.6463785
1.0,6501.0,1551359831.6579597
1.0,6502.0,1551359831.6717465
1.0,6503.0,1551359831.6818006
1.0,6504.0,1551359831.6984918
3.0,6505.0,1551359831.7107477
1.0,6506.0,1551359831.724449
1.0,6507.0,1551359831.740139
2.0,6520.0,1551359831.8817918
1.0,6523.0,1551359831.9244964
1.0,6525.0,1551359831.9601963
1.0,6527.0,1551359831.994028
1.0,6530.0,1551359832.0445907
1.0,6533.0,1551359832.0947587
1.0,6538.0,1551359832.184299
1.0,6541.0,1551359832.237957
1.0,6543.0,1551359832.2716222
1.0,6545.0,1551359832.3034775
1.0,6550.0,1551359832.3977308
1.0,6557.0,1551359832.5112553
2.0,6558.0,1551359832.5234895
1.0,6559.0,1551359832.5376601
1.0,6560.0,1551359832.5498405
1.0,6561.0,1551359832.5649388
1.0,6562.0,1551359832.577635
1.0,6564.0,1551359832.6012177
1.0,6565.0,1551359832.6148858
1.0,6566.0,1551359832.6262484
1.0,6567.0,1551359832.6399424
1.0,6568.0,1551359832.6524901
2.0,6569.0,1551359832.6632047
1.0,6570.0,1551359832.674255
1.0,6577.0,1551359832.764045
1.0,6587.0,1551359832.8582091
1.0,6588.0,1551359832.8682542
1.0,6589.0,1551359832.8810668
1.0,6590.0,1551359832.8947518
3.0,6591.0,1551359832.9031847
1.0,6592.0,1551359832.9135606
1.0,6593.0,1551359832.9232156
1.0,6594.0,1551359832.9347456
1.0,6595.0,1551359832.9440842
1.0,6596.0,1551359832.9574573
1.0,6597.0,1551359832.9681437
2.0,6598.0,1551359832.9775238
1.0,6599.0,1551359832.985999
1.0,6600.0,1551359832.994983
1.0,6601.0,1551359833.0024054
2.0,6602.0,1551359833.0111232
2.0,6603.0,1551359833.0248966
1.0,6604.0,1551359833.034841
1.0,6605.0,1551359833.0444477
1.0,6606.0,1551359833.059254
1.0,6610.0,1551359833.1151426
1.0,6612.0,1551359833.145891
1.0,6615.0,1551359833.1950846
1.0,6617.0,1551359833.2271476
1.0,6619.0,1551359833.263417
1.0,6627.0,1551359833.400588
1.0,6638.0,1551359833.5772462
1.0,6658.0,1551359833.9552264
1.0,6670.0,1551359834.1744828
1.0,6684.0,1551359834.4283638
1.0,6692.0,1551359834.558633
1.0,6695.0,1551359834.6083531
1.0,6697.0,1551359834.6398838
1.0,6711.0,1551359834.8635619
1.0,6721.0,1551359835.0285196
1.0,6724.0,1551359835.0664928
1.0,6733.0,1551359835.175613
1.0,6734.0,1551359835.1853755
1.0,6735.0,1551359835.1940496
1.0,6736.0,1551359835.2022948
1.0,6737.0,1551359835.2107348
1.0,6738.0,1551359835.2190764
1.0,6746.0,1551359835.3124762
1.0,6747.0,1551359835.3250494
3.0,6748.0,1551359835.3344603
2.0,6749.0,1551359835.3468626
1.0,6750.0,1551359835.356033
1.0,6751.0,1551359835.3634973
1.0,6756.0,1551359835.4102557
1.0,6758.0,1551359835.4293778
1.0,6759.0,1551359835.4383967
1.0,6760.0,1551359835.44602
1.0,6765.0,1551359835.491557
1.0,6768.0,1551359835.5411036
1.0,6769.0,1551359835.5592804
1.0,6783.0,1551359835.8152099
1.0,6790.0,1551359835.9166894
1.0,6791.0,1551359835.9285371
1.0,6793.0,1551359835.9476013
2.0,6794.0,1551359835.960339
1.0,6795.0,1551359835.974449
1.0,6796.0,1551359835.9886818
1.0,6797.0,1551359835.9985971
1.0,6798.0,1551359836.01004
2.0,6799.0,1551359836.02353
2.0,6800.0,1551359836.0366538
1.0,6801.0,1551359836.0473778
1.0,6802.0,1551359836.0600634
1.0,6805.0,1551359836.0933895
1.0,6814.0,1551359836.190519
3.0,6815.0,1551359836.2004771
1.0,6816.0,1551359836.2097678
2.0,6817.0,1551359836.2220936
1.0,6818.0,1551359836.2302759
2.0,6819.0,1551359836.2432892
2.0,6820.0,1551359836.2520382
1.0,6821.0,1551359836.2603827
2.0,6822.0,1551359836.2756493
2.0,6823.0,1551359836.2841587
1.0,6824.0,1551359836.2936318
1.0,6825.0,1551359836.3019443
1.0,6826.0,1551359836.3108346
1.0,6827.0,1551359836.3199267
1.0,6828.0,1551359836.334854
1.0,6829.0,1551359836.344612
1.0,6830.0,1551359836.3526764
1.0,6833.0,1551359836.3867602
1.0,6834.0,1551359836.3965971
1.0,6835.0,1551359836.408219
1.0,6837.0,1551359836.4364
1.0,6838.0,1551359836.4532819
1.0,6845.0,1551359836.5430157
1.0,6847.0,1551359836.5790462
1.0,6855.0,1551359836.7103748
1.0,6857.0,1551359836.7433932
1.0,6861.0,1551359836.809324
1.0,6867.0,1551359836.9023936
1.0,6870.0,1551359836.9524148
2.0,6884.0,1551359837.176938
1.0,6902.0,1551359837.4780238
1.0,6913.0,1551359837.658473
1.0,6921.0,1551359837.7953115
1.0,6926.0,1551359837.8802698
1.0,6927.0,1551359837.8979473
1.0,6937.0,1551359838.0700457
1.0,6956.0,1551359838.3263774
1.0,6957.0,1551359838.3377728
1.0,6958.0,1551359838.354335
1.0,6965.0,1551359838.4302447
1.0,6966.0,1551359838.442124
1.0,6968.0,1551359838.469698
1.0,6971.0,1551359838.499069
1.0,6973.0,1551359838.521448
1.0,6974.0,1551359838.5355835
1.0,6977.0,1551359838.5787575
1.0,6978.0,1551359838.593222
1.0,6979.0,1551359838.6095414
1.0,6980.0,1551359838.626563
1.0,6981.0,1551359838.640833
2.0,6982.0,1551359838.6575933
2.0,6983.0,1551359838.6709409
2.0,6984.0,1551359838.6816893
1.0,6985.0,1551359838.6941743
2.0,6986.0,1551359838.7076912
2.0,6987.0,1551359838.7204206
1.0,6988.0,1551359838.7308023
1.0,6989.0,1551359838.7424183
2.0,6990.0,1551359838.7546155
2.0,6991.0,1551359838.7684307
1.0,6992.0,1551359838.785298
1.0,6993.0,1551359838.802292
1.0,6994.0,1551359838.8194044
1.0,6995.0,1551359838.8337915
1.0,6996.0,1551359838.8470795
1.0,6997.0,1551359838.8612735
1.0,6998.0,1551359838.8756042
1.0,6999.0,1551359838.8902497
1.0,7001.0,1551359838.9271367
1.0,7002.0,1551359838.9425828
3.0,7003.0,1551359838.9570863
1.0,7004.0,1551359838.972845
1.0,7005.0,1551359838.988888
1.0,7006.0,1551359839.0056062
1.0,7007.0,1551359839.0240288
1.0,7008.0,1551359839.039468
1.0,7009.0,1551359839.0562472
1.0,7010.0,1551359839.07331
1.0,7013.0,1551359839.117488
1.0,7017.0,1551359839.1719122
1.0,7022.0,1551359839.2352943
1.0,7026.0,1551359839.2944267
1.0,7030.0,1551359839.3525417
1.0,7034.0,1551359839.4057703
1.0,7035.0,1551359839.4262953
1.0,7044.0,1551359839.556387
1.0,7045.0,1551359839.5722
1.0,7046.0,1551359839.5886266
1.0,7047.0,1551359839.6060863
1.0,7057.0,1551359839.7496262
1.0,7061.0,1551359839.8057456
1.0,7063.0,1551359839.8339686
2.0,7068.0,1551359839.9015026
1.0,7070.0,1551359839.9281316
1.0,7074.0,1551359839.9846928
1.0,7082.0,1551359840.089116
1.0,7085.0,1551359840.1415079
1.0,7092.0,1551359840.2617881
1.0,7108.0,1551359840.5493126
1.0,7117.0,1551359840.695756
1.0,7119.0,1551359840.7288632
1.0,7120.0,1551359840.7455194
1.0,7121.0,1551359840.7618985
1.0,7122.0,1551359840.7782602
1.0,7123.0,1551359840.7950084
1.0,7124.0,1551359840.8116934
1.0,7125.0,1551359840.8279464
1.0,7126.0,1551359840.844132
1.0,7127.0,1551359840.8613539
1.0,7128.0,1551359840.8799582
1.0,7129.0,1551359840.8943768
1.0,7130.0,1551359840.9064791
1.0,7131.0,1551359840.9186265
1.0,7132.0,1551359840.9285388
1.0,7133.0,1551359840.9375238
1.0,7135.0,1551359840.957949
1.0,7137.0,1551359840.9771962
1.0,7140.0,1551359841.0020843
1.0,7141.0,1551359841.0175996
1.0,7144.0,1551359841.0405264
1.0,7147.0,1551359841.0660727
2.0,7148.0,1551359841.0791378
1.0,7150.0,1551359841.0966
1.0,7151.0,1551359841.1094396
1.0,7152.0,1551359841.1207933
1.0,7153.0,1551359841.1347647
1.0,7154.0,1551359841.1457305
1.0,7155.0,1551359841.1584551
1.0,7163.0,1551359841.2258558
1.0,7173.0,1551359841.3154187
2.0,7175.0,1551359841.3326201
1.0,7176.0,1551359841.3421783
1.0,7177.0,1551359841.3506496
2.0,7178.0,1551359841.3590434
2.0,7179.0,1551359841.3675663
1.0,7180.0,1551359841.3832517
3.0,7181.0,1551359841.3926172
3.0,7182.0,1551359841.4066494
3.0,7183.0,1551359841.4158347
1.0,7184.0,1551359841.4257152
1.0,7185.0,1551359841.4343398
2.0,7186.0,1551359841.4529274
2.0,7187.0,1551359841.4603996
1.0,7188.0,1551359841.4693332
2.0,7189.0,1551359841.4833045
2.0,7190.0,1551359841.4941947
2.0,7191.0,1551359841.5068705
2.0,7192.0,1551359841.5171554
2.0,7193.0,1551359841.5318403
2.0,7194.0,1551359841.5427086
2.0,7195.0,1551359841.5503182
2.0,7196.0,1551359841.5621586
2.0,7197.0,1551359841.574115
3.0,7198.0,1551359841.5859573
2.0,7199.0,1551359841.5995698
2.0,7200.0,1551359841.6155837
3.0,7201.0,1551359841.6291273
2.0,7202.0,1551359841.6454613
2.0,7203.0,1551359841.6621203
1.0,7204.0,1551359841.6831987
1.0,7233.0,1551359842.2137809
2.0,7234.0,1551359842.2298548
1.0,7235.0,1551359842.24553
1.0,7243.0,1551359842.374788
1.0,7244.0,1551359842.392656
1.0,7252.0,1551359842.5278
1.0,7253.0,1551359842.5458083
1.0,7262.0,1551359842.6908443
1.0,7265.0,1551359842.7407742
1.0,7267.0,1551359842.7707741
1.0,7279.0,1551359842.9059525
1.0,7283.0,1551359842.961354
1.0,7284.0,1551359842.9824636
1.0,7287.0,1551359843.0265336
1.0,7288.0,1551359843.0406613
1.0,7292.0,1551359843.0894766
1.0,7293.0,1551359843.106845
1.0,7297.0,1551359843.1605184
1.0,7299.0,1551359843.1893146
1.0,7309.0,1551359843.3550231
1.0,7314.0,1551359843.4415424
1.0,7319.0,1551359843.5236292
1.0,7332.0,1551359843.7400393
1.0,7334.0,1551359843.7769306
1.0,7343.0,1551359843.9243052
1.0,7359.0,1551359844.1967468
1.0,7367.0,1551359844.3068187
1.0,7371.0,1551359844.3662243
1.0,7372.0,1551359844.3801877
1.0,7373.0,1551359844.3967066
1.0,7374.0,1551359844.41091
1.0,7386.0,1551359844.5507023
1.0,7396.0,1551359844.6563244
2.0,7399.0,1551359844.6963184
1.0,7400.0,1551359844.707756
1.0,7401.0,1551359844.7187374
1.0,7402.0,1551359844.7316756
1.0,7411.0,1551359844.833833
1.0,7412.0,1551359844.848973
1.0,7413.0,1551359844.8641753
1.0,7419.0,1551359844.9625776
1.0,7423.0,1551359845.0277205
1.0,7440.0,1551359845.3057282
1.0,7447.0,1551359845.4238348
1.0,7454.0,1551359845.5404098
1.0,7474.0,1551359845.8083222
2.0,7475.0,1551359845.8216906
1.0,7476.0,1551359845.8397384
1.0,7477.0,1551359845.8557498
1.0,7478.0,1551359845.8712063
1.0,7479.0,1551359845.8878202
1.0,7480.0,1551359845.9046414
1.0,7481.0,1551359845.9201593
1.0,7482.0,1551359845.936641
1.0,7483.0,1551359845.9529858
1.0,7484.0,1551359845.9701777
1.0,7485.0,1551359845.9864886
1.0,7486.0,1551359846.0050187
1.0,7488.0,1551359846.0385852
1.0,7490.0,1551359846.066415
1.0,7496.0,1551359846.1477997
1.0,7497.0,1551359846.1640024
1.0,7499.0,1551359846.1909728
1.0,7501.0,1551359846.21914
1.0,7504.0,1551359846.2590203
1.0,7508.0,1551359846.3101292
1.0,7513.0,1551359846.38119
1.0,7515.0,1551359846.4078496
1.0,7516.0,1551359846.421959
2.0,7517.0,1551359846.437559
1.0,7518.0,1551359846.4531102
2.0,7519.0,1551359846.4696114
2.0,7520.0,1551359846.4832911
2.0,7521.0,1551359846.4946616
2.0,7522.0,1551359846.505703
2.0,7523.0,1551359846.5175903
2.0,7524.0,1551359846.5332417
1.0,7525.0,1551359846.5452728
2.0,7526.0,1551359846.5533655
1.0,7527.0,1551359846.5652797
1.0,7528.0,1551359846.5744355
1.0,7529.0,1551359846.5833974
1.0,7530.0,1551359846.5912654
1.0,7531.0,1551359846.5998666
1.0,7532.0,1551359846.608902
1.0,7533.0,1551359846.6200309
1.0,7534.0,1551359846.630273
1.0,7535.0,1551359846.6391604
2.0,7536.0,1551359846.6537833
1.0,7537.0,1551359846.6635873
1.0,7538.0,1551359846.675369
2.0,7539.0,1551359846.6865857
2.0,7540.0,1551359846.696841
2.0,7541.0,1551359846.7060995
1.0,7542.0,1551359846.7140784
1.0,7543.0,1551359846.7231803
1.0,7544.0,1551359846.7315173
1.0,7545.0,1551359846.7434406
1.0,7546.0,1551359846.7569234
1.0,7547.0,1551359846.7644851
2.0,7549.0,1551359846.7804122
1.0,7550.0,1551359846.790031
1.0,7551.0,1551359846.7985106
1.0,7552.0,1551359846.8082156
1.0,7555.0,1551359846.8432717
1.0,7556.0,1551359846.8553941
1.0,7561.0,1551359846.9301887
